6366,resolve,解决,jie3 jue2,vt
6367,resolve,决心,jue2 xin1,n
6368,resort,求助,qiu2 zhu4,vi
6369,resort,凭借,ping2 jie4,n
6370,resort,手段,shou3 duan4,n
6371,resort,胜地,sheng4 di4,n
6372,resource,资源,zi1 yuan2,n
6373,respect,尊敬,zun1 jing4,vt
6374,respect,尊敬,zun1 jing4,n
6375,respective,分别的,fen1 bie2 de5,a
6376,respective,各自的,ge4 zi4 de5,a
6377,respectively,各自地,ge4 zi4 di4,ad
6378,respectively,分别地,fen1 bie2 di4,ad
6379,respond,回答,hui2 da2,vi
6380,respond,响应,xiang3 ying1,vi
6381,response,回答,hui2 da2,n
6382,response,响应,xiang3 ying1,n
6383,responsibility,责任,ze2 ren4,n
6384,responsibility,职责,zhi2 ze2,n
6385,responsible,有责任的,you3 ze2 ren4 de5,a
6386,responsible,尽责的,jin3 ze2 de5,a
6387,rest,休息,xiu1 xi1,vi
6388,rest,其余的人事物,qi2 yu2 de5 ren2 shi4 wu4,n
6389,rest,休息,xiu1 xi1,n
6390,restaurant,餐馆,can1 guan3,n
6391,restaurant,饭店,fan4 dian4,n
6392,restless,烦躁不安的,fan2 zao4 bu4 an1 de5,a
6393,restless,焦虑的,jiao1 lu:4 de5,a
6394,restore,恢复,hui1 fu4,vt
6395,restore,归还,gui1 hai2,vt
6396,restore,修补,xiu1 bu3,vt
6397,restore,重建,zhong4 jian4,vt
6398,restrain,抑制,yi4 zhi4,vt
6399,restrain,遏制,e4 zhi4,vt
6400,restraint,抑制,yi4 zhi4,n
6401,restraint,克制,ke4 zhi4,n
6402,restrict,限定,xian4 ding4,vt
6403,restrict,约束,yue1 shu4,vt
6404,result,成果,cheng2 guo3,n
6405,result,结果,jie2 guo3,vi
6406,result,导致,dao3 zhi4,vi
6407,resume,重新开始,zhong4 xin1 kai1 shi3,vt
6408,retail,零售的,ling2 shou4 de5,a
6409,retain,保持,bao3 chi2,vt
6410,retain,保留,bao3 liu2,vt
6411,retire,退休,tui4 xiu1,vi
6412,retreat,退却,tui4 que4,vi
6413,retreat,撤退,che4 tui4,vi
6414,return,回来,hui2 lai2,vi
6415,return,归还,gui1 hai2,vt
6416,return,返回,fan3 hui2,n
6417,return,偿还,chang2 hai2,n
6418,return,归还,gui1 hai2,n
6419,reveal,展现,zhan3 xian4,vt
6420,reveal,揭露,jie1 lu4,vt
6421,revenue,税收,shui4 shou1,n
6422,revenue,财政收入,cai2 zheng4 shou1 ru4,n
6423,reverse,颠倒,dian1 dao3,vt
6424,reverse,背面,bei4 mian4,n
6425,review,复习,fu4 xi2,vt
6426,review,复习,fu4 xi2,n
6427,review,回顾,hui2 gu4,n
6428,revise,校订,xiao4 ding4,vt
6429,revise,修改,xiu1 gai3,vt
6430,revolt,反抗,fan3 kang4,vi
6431,revolt,造反,zao4 fan3,n
6432,revolution,革命,ge2 ming4,n
6433,revolution,旋转,xuan2 zhuan3,n
6434,revolutionary,革命者,ge2 ming4 zhe3,n
6435,reward,报答,bao4 da2,n
6436,reward,报答,bao4 da2,vt
6437,reward,酬金,chou2 jin1,vt
6438,rhythm,韵律,yun4 lu:4,n
6439,rhythm,节奏,jie2 zou4,n
6440,rib,肋骨,lei4 gu2,n
6441,ribbon,缎带,duan4 dai4,n
6442,ribbon,丝带,si1 dai4,n
6443,rice,稻,dao4,n
6444,rice,米,mi3,n
6445,rice,饭,fan4,n
6446,rich,有钱的,you3 qian2 de5,a
6447,rich,丰富的,feng1 fu4 de5,a
6448,rich,肥沃的,fei2 wo4 de5,a
6449,rid,使摆脱,shi3 bai3 tuo1,vt
6450,rid,使去掉,shi3 qu4 diao4,vt
6451,ride,骑马,qi2 ma3,vi
6452,ride,骑马,qi2 ma3,n
6453,ride,乘车,cheng2 che1,n
6454,ridge,岭,ling3,n
6455,ridge,山脉,shan1 mai4,n
6456,ridiculous,荒谬的,huang1 miu4 de5,a
6457,ridiculous,可笑的,ke3 xiao4 de5,a
6458,rifle,步枪,bu4 qiang1,n
6459,rifle,来福枪,lai2 fu2 qiang1,n
6460,right,正确的,zheng4 que4 de5,a
6461,right,对,dui4,ad
6462,right,正好,zheng4 hao3,ad
6463,right,正确,zheng4 que4,n
6464,right,权利,quan2 li4,n
6465,right,右面,you4 mian4,n
6466,rigid,严格的,yan2 ge2 de5,a
6467,rigid,死板的,si3 ban3 de5,a
6468,ring,鸣,ming2,vi
6469,ring,按铃,an4 ling2,vi
6470,ring,打电话给,da3 dian4 hua4 ji3,vt
6471,ring,按铃,an4 ling2,vt
6472,ring,铃声,ling2 sheng1,n
6473,ring,戒指,jie4 zhi3,n
6474,ring,环,huan2,n
6475,riot,骚乱,sao1 luan4,n
6476,riot,暴乱,bao4 luan4,n
6477,ripe,成熟的,cheng2 shu2 de5,a
6478,ripe,时机成熟的,shi2 ji1 cheng2 shu2 de5,a
6479,rise,起立,qi3 li4,vi
6480,rise,升起,sheng1 qi3,vi
6481,rise,上涨,shang4 zhang3,vi
6482,rise,上涨,shang4 zhang3,n
6483,rise,起源,qi3 yuan2,n
6484,rise,发生,fa1 sheng1,n
6485,risk,风险,feng1 xian3,n
6486,risk,冒险,mao4 xian3,vt
6487,rival,竞争的,jing4 zheng1 de5,a
6488,river,河,he2,n
6489,road,路,lu4,n
6490,road,道路,dao4 lu4,n
6491,roar,吼叫,hou3 jiao4,vi
6492,roar,吼,hou3,n
6493,roast,烤,kao3,vt
6494,roast,炙,zhi4,vt
6495,roast,烘,hong1,vt
6496,rob,抢劫,qiang3 jie2,vt
6497,rob,抢劫,qiang3 jie2,vi
6498,rob,劫掠,jie2 lu:e4,vi
6499,robot,机器人,ji1 qi4 ren2,n
6500,rock,摇摆,yao2 bai3,vt
6501,rock,摇,yao2,vi
6502,rock,岩石,yan2 shi2,n
6503,rock,石头,shi2 tou2,n
6504,rocket,火箭,huo3 jian4,n
6505,rod,杆,gan1,n
6506,rod,棒,bang4,n
6507,role,角色,jiao3 se4,n
6508,roll,滚动,gun3 dong4,vi
6509,roll,一卷,yi1 juan3,n
6510,roll,名册,ming2 ce4,n
6511,roller,滚筒,gun3 tong3,n
6512,roller,滚轴,gun3 zhou2,n
6513,romantic,浪漫的,lang4 man4 de5,a
6514,roof,屋顶,wu1 ding3,n
6515,room,房间,fang2 jian1,n
6516,room,余地,yu2 di4,n
6517,root,根部,gen1 bu4,n
6518,root,生根,sheng1 gen1,vi
6519,root,扎根,zha1 gen1,vi
6520,rope,绳,sheng2,n
6521,rope,索,suo3,n
6522,rose,玫瑰花,mei2 gui1 hua1,n
6523,rotate,使旋转,shi3 xuan2 zhuan3,vt
6524,rotten,腐烂的,fu3 lan4 de5,a
6525,rough,表面不平的,biao3 mian4 bu4 ping2 de5,a
6526,rough,粗略的,cu1 lu:e4 de5,a
6527,rough,大致的,da4 zhi4 de5,a
6528,round,圆的,yuan2 de5,a
6529,round,一圈周,yi1 quan1 zhou1,n
6530,round,一回合,yi1 hui2 he2,n
6531,rouse,唤醒,huan4 xing3,vt
6532,rouse,唤起,huan4 qi3,vt
6533,route,路,lu4,n
6534,route,路线,lu4 xian4,n
6535,routine,日常的,ri4 chang2 de5,a
6536,routine,例行的,li4 xing2 de5,a
6537,row,(一)排,yi1 pai2,n
6538,row,(一)行,yi1 xing2,n
6539,royal,皇家的,huang2 jia1 de5,a
6540,rub,摩擦,mo2 ca1,vt
6541,rub,擦,ca1,vt
6542,rubber,橡皮,xiang4 pi2,n
6543,rubber,橡胶的,xiang4 jiao1 de5,a
6544,rubbish,垃圾,la1 ji1,n
6545,rubbish,废物,fei4 wu4,n
6546,rude,粗野的,cu1 ye3 de5,a
6547,rude,残暴的,can2 bao4 de5,a
6548,rug,小地毯,xiao3 di4 tan3,n
6549,rug,毛毯,mao2 tan3,n
6550,ruin,毁灭,hui3 mie4,n
6551,ruin,毁坏,hui3 huai4,vt
6552,rule,统治,tong3 zhi4,vt
6553,rule,统治,tong3 zhi4,n
6554,rule,规定,gui1 ding4,n
6555,ruler,统治者,tong3 zhi4 zhe3,n
6556,ruler,直尺,zhi2 chi3,n
6557,rumor,谣言,yao2 yan2,n
6558,rumor,谣传,yao2 chuan2,n
6559,rumour,传闻,chuan2 wen2,n
6560,rumour,谣传,yao2 chuan2,n
6561,rumour,传闻,chuan2 wen2,v
6562,rumour,谣传,yao2 chuan2,v
6563,run,跑,pao3,vi
6564,run,经营,jing1 ying2,vt
6565,run,运行,yun4 xing2,n
6566,run,运转,yun4 zhuan3,n
6567,rural,农村的,nong2 cun1 de5,a
6568,rush,冲,chong1,vi
6569,rush,交通繁忙的,jiao1 tong1 fan2 mang2 de5,a
6570,rust,生锈,sheng1 xiu4,vi
6571,rust,氧化,yang3 hua4,vi
6572,sack,袋,dai4,n
6573,sack,麻袋,ma2 dai4,n
6574,sack,解雇,jie3 gu4,n
6575,sack,洗劫,xi3 jie2,n
6576,sack,洗劫,xi3 jie2,vt
6577,sack,开除,kai1 chu2,vt
6578,sacrifice,牺牲,xi1 sheng1,vt
6579,sacrifice,献祭,xian4 ji4,vt
6580,sad,悲哀的,bei1 ai1 de5,a
6581,saddle,马鞍,ma3 an1,n
6582,safe,安全的,an1 quan2 de5,a
6583,safe,保险箱,bao3 xian3 xiang1,n
6584,safety,安全,an1 quan2,n
6585,safety,保险,bao3 xian3,n
6586,sail,帆,fan1,n
6587,sail,驾驶,jia4 shi3,vt
6588,sailor,海员,hai3 yuan2,n
6589,sailor,水兵,shui3 bing1,n
6590,saint,圣徒,sheng4 tu2,n
6591,saint,基督教徒,ji1 du1 jiao4 tu2,n
6592,sake,缘故,yuan2 gu4,n
6593,sake,理由,li3 you2,n
6594,salad,色拉,se4 la1,n
6595,salary,薪水,xin1 shui3,n
6596,sale,卖,mai4,n
6597,sale,拍卖,pai1 mai4,n
6598,sale,销售额,xiao1 shou4 e2,n
6599,salesman,售货员,shou4 huo4 yuan2,n
6600,salesman,推销员,tui1 xiao1 yuan2,n
6601,same,同样的人事物,tong2 yang4 de5 ren2 shi4 wu4,pron
6602,sample,样品,yang4 pin3,n
6603,sample,标本,biao1 ben3,n
6604,sanction,国际制裁,guo2 ji4 zhi4 cai2,n
6605,sand,沙子,sha1 zi5,n
6606,sand,沙滩,sha1 tan1,n
6607,sandwich,夹入,jia1 ru4,vt
6608,satellite,卫星,wei4 xing1,n
6609,satisfaction,满意,man3 yi4,n
6610,satisfactory,令人满意的,ling4 ren2 man3 yi4 de5,a
6611,satisfy,满足,man3 zu2,vt
6612,satisfy,使满意,shi3 man3 yi4,vt
6613,Saturday,星期六,xing1 qi1 liu4,n
6614,sauce,调味汁,diao4 wei4 zhi1,n
6615,sauce,酱汁,jiang4 zhi1,n
6616,saucer,茶托,cha2 tuo1,n
6617,saucer,浅碟,qian3 die2,n
6618,sausage,香肠,xiang1 chang2,n
6619,sausage,腊肠,la4 chang2,n
6620,save,救,jiu4,vt
6621,save,积攒,ji1 zan3,vt
6622,save,储蓄,chu3 xu4,vt
6623,saving,搭救,da1 jiu4,n
6624,saving,节约,jie2 yue1,n
6625,saving,存款,cun2 kuan3,n
6626,saw,锯开,ju4 kai1,vt
6627,say,说,shuo1,vt
6628,say,话语,hua4 yu3,n
6629,say,发言权,fa1 yan2 quan2,n
6630,scale,比例,bi3 li4,n
6631,scale,规模,gui1 mo2,n
6632,scan,浏览,liu2 lan3,vt
6633,scan,扫描,sao3 miao2,vt
6634,scandal,丑闻,chou3 wen2,n
6635,scarce,稀少的,xi1 shao3 de5,a
6636,scarce,罕见的,han3 jian4 de5,a
6637,scarcely,仅仅,jin3 jin3,ad
6638,scarcely,几乎不,ji3 hu1 bu4,ad
6639,scarcely,才,cai2,ad
6640,scarcely,刚刚,gang1 gang1,ad
6641,scare,受惊,shou4 jing1,vi
6642,scatter,驱散,qu1 san4,vt
6643,scene,情景,qing2 jing3,n
6644,scene,景色,jing3 se4,n
6645,scenery,舞台布景,wu3 tai2 bu4 jing3,n
6646,scenery,风景,feng1 jing3,n
6647,schedule,时间表,shi2 jian1 biao3,n
6648,schedule,计划表,ji4 hua4 biao3,n
6649,scheme,计划,ji4 hua4,n
6650,scheme,诡计,gui3 ji4,n
6651,scholar,学者,xue2 zhe3,n
6652,scholarship,奖学金,jiang3 xue2 jin1,n
6653,school,学校,xue2 xiao4,n
6654,school,学院,xue2 yuan4,n
6655,school,学派,xue2 pai4,n
6656,science,科学,ke1 xue2,n
6657,scientific,科学的,ke1 xue2 de5,a
6658,scientist,科学家,ke1 xue2 jia1,n
6659,scissors,剪儀,jian3 yi2,n
6660,scold,责骂,ze2 ma4,vt
6661,scope,范围,fan4 wei2,n
6662,scope,眼界,yan3 jie4,n
6663,score,得分,de2 fen1,vt
6664,score,得分,de2 fen1,n
6665,score,成绩,cheng2 ji4,n
6666,score,二十,er4 shi2,n
6667,scout,侦察员,zhen1 cha2 yuan2,n
6668,scout,侦察机,zhen1 cha2 ji1,n
6669,scrape,刮,gua1,vt
6670,scrape,刮,gua1,n
6671,scrape,擦,ca1,n
6672,scratch,抓,zhua1,vt
6673,scratch,刮,gua1,n
6674,scratch,抓痕,zhua1 hen2,n
6675,scream,尖叫声,jian1 jiao4 sheng1,n
6676,screw,螺旋,luo2 xuan2,n
6677,screw,拧紧,ning3 jin3,vt
6678,script,手稿,shou3 gao3,n
6679,sea,海洋,hai3 yang2,n
6680,seal,海豹,hai3 bao4,n
6681,seal,封条,feng1 tiao2,n
6682,seal,封,feng1,vt
6683,seal,密封,mi4 feng1,vt
6684,search,搜查,sou1 cha2,vt
6685,search,查找,cha2 zhao3,vt
6686,season,季节,ji4 jie2,n
6687,season,时节,shi2 jie2,n
6688,seat,就坐,jiu4 zuo4,vt
6689,second,另一个,ling4 yi1 ge4,a
6690,secondary,第二的,di4 er4 de5,a
6691,secondary,次要的,ci4 yao4 de5,a
6692,secret,秘密的,mi4 mi4 de5,a
6693,secret,隐蔽的,yin3 bi4 de5,a
6694,secretary,秘书,mi4 shu1,n
6695,secretary,书记,shu1 ji4,n
6696,section,切片,qie4 pian4,n
6697,section,部门,bu4 men2,n
6698,section,章节,zhang1 jie2,n
6699,secure,安全的,an1 quan2 de5,a
6700,security,安全,an1 quan2,n
6701,see,看见,kan4 jian4,vt
6702,see,注意,zhu4 yi4,vt
6703,see,看出,kan4 chu1,vt
6704,see,看见,kan4 jian4,vi
6705,see,理解,li3 jie3,vi
6706,seed,种(子),zhong3 zi5,n
6707,seed,籽,zi3,n
6708,seek,寻找,xun2 zhao3,vt
6709,seek,探索,tan4 suo3,vt
6710,seem,好像,hao3 xiang4,vi
6711,seem,似乎,si4 hu1,vi
6712,segment,切片,qie4 pian4,n
6713,segment,部分,bu4 fen1,n
6714,segment,段,duan4,n
6715,segment,节,jie2,n
6716,seize,抓住,zhua1 zhu4,vt
6717,seize,夺取,duo2 qu3,vt
6718,seize,占据,zhan4 ju4,vt
6719,seldom,很少,hen3 shao3,ad
6720,select,挑选,tiao3 xuan3,vi
6721,selection,选择,xuan3 ze2,n
6722,selection,挑选,tiao3 xuan3,n
6723,self,自我,zi4 wo3,n
6724,self,自己,zi4 ji3,n
6725,selfish,自私的,zi4 si1 de5,a
6726,selfish,利己的,li4 ji3 de5,a
6727,sell,卖,mai4,vt
6728,sell,销售,xiao1 shou4,vt
6729,semester,学期,xue2 qi1,n
6730,senate,参议院,can1 yi4 yuan4,n
6731,senate,上院,shang4 yuan4,n
6732,send,送,song4,vt
6733,send,寄,ji4,vt
6734,send,派遣,pai4 qian3,vt
6735,senior,年长者,nian2 zhang3 zhe3,a
6736,senior,资格老的,zi1 ge2 lao3 de5,a
6737,sense,感官,gan3 guan1,n
6738,sense,意思,yi4 si1,n
6739,sense,意义,yi4 yi4,n
6740,sensible,感觉得到的,gan3 jue2 de2 dao4 de5,a
6741,sensitive,敏感的,min3 gan3 de5,a
6742,sensitive,灵敏的,ling2 min3 de5,a
6743,sentence,判决,pan4 jue2,n
6744,sentence,宣判,xuan1 pan4,vt
6745,sentence,判决,pan4 jue2,vt
6746,separate,分离的,fen1 li2 de5,a
6747,separate,个别的,ge4 bie2 de5,a
6748,September,九月,jiu3 yue4,n
6749,sequence,连续,lian2 xu4,n
6750,sequence,继续,ji4 xu4,n
6751,sequence,次序,ci4 xu4,n
6752,series,连续,lian2 xu4,n
6753,series,系列,xi4 lie4,n
6754,serious,严肃的,yan2 su4 de5,a
6755,serious,严重的,yan2 zhong4 de5,a
6756,servant,仆人,pu1 ren2,n
6757,serve,服务,fu2 wu4,vt
6758,serve,招待,zhao1 dai4,vt
6759,service,服务,fu2 wu4,n
6760,service,行政部门,xing2 zheng4 bu4 men2,n
6761,session,会议,hui4 yi4,n
6762,session,一段时间,yi1 duan4 shi2 jian1,n
6763,set,放,fang4,vt
6764,set,安置,an1 zhi4,vt
6765,set,点燃,dian3 ran2,vt
6766,set,固定的,gu4 ding4 de5,a
6767,setting,安装,an1 zhuang1,n
6768,setting,环境,huan2 jing4,n
6769,settle,安排,an1 pai2,vt
6770,settle,安放,an1 fang4,vt
6771,settle,定居,ding4 ju1,vi
6772,settlement,解决,jie3 jue2,n
6773,settlement,处理,chu3 li3,n
6774,seven,七,qi1,num
6775,seventeen,十七,shi2 qi1,num
6776,seventy,七十,qi1 shi2,num
6777,several,几个,ji3 ge4,a
6778,several,若干,ruo4 gan1,a
6779,severe,严厉的,yan2 li4 de5,a
6780,severe,严峻的,yan2 jun4 de5,a
6781,sew,缝制,feng2 zhi4,vt
6782,sex,性别,xing4 bie2,n
6783,sex,性,xing4,n
6784,shade,树荫,shu4 yin4,n
6785,shade,荫蔽,yin4 bi4,vi
6786,shadow,阴影,yin1 ying3,n
6787,shadow,影子,ying3 zi5,n
6788,shake,摇动,yao2 dong4,n
6789,shall,将要,jiang1 yao4,aux
6790,shall,应该,ying1 gai1,aux
6791,shallow,浅的,qian3 de5,a
6792,shallow,浅滩,qian3 tan1,n
6793,shame,羞耻,xiu1 chi3,n
6794,shame,羞愧,xiu1 kui4,n
6795,shape,形成,xing2 cheng2,vt
6796,share,分享,fen1 xiang3,vt
6797,share,份额,fen4 e2,n
6798,share,股份,gu3 fen4,n
6799,sharp,锋利的,feng1 li4 de5,a
6800,sharp,敏锐的,min3 rui4 de5,a
6801,sharp,刺耳的,ci4 er3 de5,a
6802,shave,剃,ti4,vt
6803,shave,刮脸,gua1 lian3,n
6805,shed,流出,liu2 chu1,vt
6806,shed,散发,san4 fa1,vt
6807,shed,脱落,tuo1 luo4,vt
6808,sheep,绵羊,mian2 yang2,n
6809,sheer,纯粹的,chun2 cui4 de5,a
6810,sheer,绝对的,jue2 dui4 de5,a
6811,sheer,陡峭的,dou3 qiao4 de5,a
6812,sheet,被单,bei4 dan1,n
6813,sheet,纸张,zhi3 zhang1,n
6814,sheet,薄片,bo2 pian4,n
6815,shelf,搁板,ge1 ban3,n
6816,shelf,架子,jia4 zi5,n
6817,shell,贝壳,bei4 qiao4,n
6818,shell,炮弹,pao4 dan4,n
6819,shelter,遮蔽,zhe1 bi4,vt
6820,shelter,掩护,yan3 hu4,vt
6821,shield,盾,dun4,n
6822,shield,保护,bao3 hu4,vt
6823,shift,替换,ti4 huan4,vt
6824,shift,转换,zhuan3 huan4,n
6825,shine,照耀,zhao4 yao4,vi
6826,shine,光,guang1,n
6827,ship,大船,da4 chuan2,n
6828,shirt,衬衫,chen4 shan1,n
6829,shiver,颤抖,zhan4 dou3,vi
6830,shiver,冷颤,leng3 zhan4,n
6831,shock,冲击,chong1 ji1,n
6832,shock,震惊,zhen4 jing1,n
6833,shock,震动,zhen4 dong4,vi
6834,shoe,鞋,xie2,n
6835,shoot,发射,fa1 she4,vt
6836,shoot,射门,she4 men2,vt
6837,shoot,发芽,fa1 ya2,n
6838,shop,商店,shang1 dian4,n
6839,shop,店铺,dian4 pu1,n
6840,shop,车间,che1 jian1,n
6841,shore,滨,bin1,n
6842,shore,岸,an4,n
6843,short,短的,duan3 de5,a
6844,short,短期的,duan3 qi1 de5,a
6845,short,缺乏的,que1 fa2 de5,a
6846,short,短裤,duan3 ku4,n
6847,shortage,不足,bu4 zu2,n
6848,shortage,缺乏,que1 fa2,n
6849,shortcoming,短处,duan3 chu3,n
6850,shortcoming,缺点,que1 dian3,n
6851,shortly,立刻,li4 ke4,ad
6852,shortly,简短地,jian3 duan3 di4,ad
6853,shot,射击,she4 ji1,n
6854,shot,发射,fa1 she4,n
6855,shot,投篮,tou2 lan2,n
6856,should,应该,ying1 gai1,aux
6857,should,将要,jiang1 yao4,aux
6858,shoulder,挑起,tiao3 qi3,vt
6859,shoulder,肩负,jian1 fu4,vt
6860,shout,呼喊,hu1 han3,vi
6861,shout,喊叫,han3 jiao4,vi
6862,show,给看,ji3 kan4,vt
6863,show,显现,xian3 xian4,vi
6864,show,表示,biao3 shi4,n
6865,show,展览,zhan3 lan3,n
6866,show,炫耀,xuan4 yao4,n
6867,shower,阵雨,zhen4 yu3,n
6868,shower,淋浴,lin2 yu4,n
6869,shrink,收缩,shou1 suo1,vi
6870,shrink,畏缩,wei4 suo1,vi
6871,shrug,耸肩,song3 jian1,vt
6872,shrug,耸肩,song3 jian1,vi
6873,shut,关上,guan1 shang4,vt
6874,shut,关闭的,guan1 bi4 de5,a
6875,shy,害羞的,hai4 xiu1 de5,a
6876,sick,有病的,you3 bing4 de5,a
6877,sick,恶心的,e4 xin1 de5,a
6878,side,边,bian1,n
6879,side,旁边,pang2 bian1,n
6880,side,一方,yi1 fang1,n
6881,sideways,斜着,xie2 zhe5,ad
6882,sigh,叹气,tan4 qi4,vi
6883,sigh,叹息,tan4 xi1,n
6884,sight,视力,shi4 li4,n
6885,sight,情景,qing2 jing3,n
6886,sight,名胜,ming2 sheng4,n
6887,sign,符号,fu2 hao4,n
6888,sign,签名,qian1 ming2,vt
6889,signal,发信号,fa1 xin4 hao4,vi
6890,signature,签字,qian1 zi4,n
6891,signature,签名,qian1 ming2,n
6892,significance,意义,yi4 yi4,n
6893,significance,意味,yi4 wei4,n
6894,significance,重要性,zhong4 yao4 xing4,n
6895,significant,有意义的,you3 yi4 yi4 de5,n
6896,significant,重要的,zhong4 yao4 de5,n
6897,silence,沉默,chen2 mo4,n
6898,silent,沉默的,chen2 mo4 de5,a
6899,silent,寂静无声的,ji4 jing4 wu2 sheng1 de5,a
6900,silk,丝,si1,n
6901,silk,绸,chou2,n
6902,silly,傻的,sha3 de5,a
6903,silly,愚蠢的,yu2 chun3 de5,a
6904,silver,银,yin2,n
6905,silver,银子,yin2 zi5,n
6906,silver,银器,yin2 qi4,n
6907,similar,相似的,xiang1 si4 de5,a
6908,similar,类似的,lei4 si4 de5,a
6909,simple,简单的,jian3 dan1 de5,a
6910,simple,朴素的,po4 su4 de5,a
6911,simplicity,简单,jian3 dan1,n
6912,simplicity,朴素,po4 su4,n
6913,simplify,简单化,jian3 dan1 hua4,vt
6914,simply,简单地,jian3 dan1 di4,ad
6915,simply,朴素地,po4 su4 di4,ad
6916,simply,仅仅,jin3 jin3,ad
6917,simply,只不过,zhi3 bu4 guo4,ad
6918,sin,罪,zui4,n
6919,sin,罪孽,zui4 nie4,n
6920,since,从以来,cong2 yi3 lai2,conj
6921,since,因为,yin1 wei2,conj
6922,since,以后,yi3 hou4,ad
6923,since,后来,hou4 lai2,ad
6924,sincere,真诚的,zhen1 cheng2 de5,a
6925,sincere,真挚的,zhen1 zhi4 de5,a
6926,sing,唱,chang4,vt
6927,sing,演唱,yan3 chang4,vi
6928,single,单一的,dan1 yi1 de5,a
6929,single,独身的,du2 shen1 de5,a
6930,singular,单一的,dan1 yi1 de5,a
6931,singular,非凡的,fei1 fan2 de5,a
6932,sink,下沉,xia4 chen2,vi
6933,sink,水槽,shui3 cao2,n
6934,sink,水池,shui3 chi2,n
6935,sir,先生,xian1 sheng1,n
6936,sister,姐妹,jie3 mei4,n
6937,sit,坐,zuo4,vi
6938,sit,就坐,jiu4 zuo4,vi
6939,site,位置,wei4 zhi4,n
6940,site,场所,chang3 suo3,n
6941,situation,处境,chu3 jing4,n
6942,situation,形势,xing2 shi4,n
6943,six,六,liu4,num
6944,sixteen,十六,shi2 liu4,num
6945,size,大小,da4 xiao3,n
6946,size,体积,ti3 ji1,n
6947,skate,滑冰,hua2 bing1,n
6948,sketch,略图,lu:e4 tu2,n
6949,sketch,速写,su4 xie3,n
6950,sketch,概略,gai4 lu:e4,n
6951,ski,滑雪,hua2 xue3,vi
6952,skill,技能,ji4 neng2,n
6953,skill,技巧,ji4 qiao3,n
6954,skilled,有技能的,you3 ji4 neng2 de5,a
6955,skilled,熟练的,shu2 lian4 de5,a
6956,skillful,灵巧的,ling2 qiao3 de5,a
6957,skillful,娴熟的,xian2 shu2 de5,a
6958,skim,浏览,liu2 lan3,vi
6959,skim,掠过,lu:e4 guo4,vt
6960,skim,擦过,ca1 guo4,vt
6961,skim,略读,lu:e4 du2,vt
6962,skin,皮,pi2,n
6963,skin,皮肤,pi2 fu1,n
6964,skin,兽皮,shou4 pi2,n
6965,skirt,女裙,nu:3 qun2,n
6966,skirt,边缘,bian1 yuan2,n
6967,sky,天空,tian1 kong1,n
6968,slam,使劲关,shi3 jing4 guan1,vt
6969,slam,砰地放下,peng1 di4 fang4 xia4,vt
6970,slap,掴,guai1,vt
6971,slap,巴掌,ba1 zhang3,n
6972,slap,拍,pai1,n
6973,slave,奴隶,nu2 li4,n
6974,slave,苦工,ku3 gong1,n
6975,sleep,睡觉,shui4 jue2,vi
6976,sleeve,袖子,xiu4 zi5,n
6977,slender,细长的,xi4 zhang3 de5,a
6978,slender,微薄的,wei1 bo2 de5,a
6979,slice,薄片,bo2 pian4,n
6980,slice,切片,qie4 pian4,n
6981,slice,部分,bu4 fen1,n
6982,slide,使滑动,shi3 hua2 dong4,vt
6983,slim,细长的,xi4 zhang3 de5,a
6984,slim,微小的,wei1 xiao3 de5,a
6985,slip,滑倒,hua2 dao3,vi
6986,slip,滑落,hua2 luo4,vi
6987,slip,疏忽,shu1 hu1,n
6988,slip,口误,kou3 wu4,n
6989,slip,笔误,bi3 wu4,n
6990,slippery,滑的,hua2 de5,a
6991,slope,倾斜,qing1 xie2,n
6992,slope,倾斜,qing1 xie2,vi
6993,slow,慢的,man4 de5,a
6994,small,小的,xiao3 de5,a
6995,small,少的,shao3 de5,a
6996,smart,巧妙的,qiao3 miao4 de5,a
6997,smart,聪明的,cong1 ming2 de5,a
6998,smash,打碎,da3 sui4,vt
6999,smash,打破,da3 po4,vt
7000,smell,嗅觉,xiu4 jue2,n
7001,smell,散发气味,san4 fa1 qi4 wei4,vi
7002,smile,微笑,wei1 xiao4,n
7003,smile,笑容,xiao4 rong2,n
7004,smoke,烟,yan1,n
7005,smoke,冒烟,mao4 yan1,vi
7006,smooth,平滑的,ping2 hua2 de5,a
7007,smooth,平静的,ping2 jing4 de5,a
7008,snake,蛇,she2,n
7009,snap,猛咬,meng3 yao3,vt
7010,snap,突然折断,tu1 ran2 zhe2 duan4,vt
7011,snow,下雪,xia4 xue3,vi
7012,so,因而,yin1 er2,conj
7013,so,如此,ru2 ci3,ad
7014,so,那么,nei4 me5,ad
7015,so,非常,fei1 chang2,ad
7016,so,十分,shi2 fen1,ad
7017,soak,浸泡,jin4 pao4,vt
7018,soak,沉浸于,chen2 jin4 yu2,vt
7019,soap,肥皂,fei2 zao4,n
7020,soar,猛增,meng3 zeng1,vi
7021,soar,翱翔,ao2 xiang2,vi
7022,so-called,所谓的,suo3 wei4 de5,a
7023,soccer,英式足球,ying1 shi4 zu2 qiu2,n
7024,social,社会的,she4 hui4 de5,a
7025,social,社交的,she4 jiao1 de5,a
7026,socialism,社会主义,she4 hui4 zhu3 yi4,n
7027,socialist,社会主义的,she4 hui4 zhu3 yi4 de5,a
